gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalServices,AvgCharges,TotalRevenue,TenureGroup_13-24,TenureGroup_25-48,TenureGroup_49-60,TenureGroup_61-72
0,0,1,1,-0.3023929662984405,1,0,-1.487450280266981,-0.777901932958771,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1,-0.029919305113798884,501.25,False,True,False,False
1,0,1,1,1.5718292524118325,1,1,-1.5024084797832886,-0.39523798510401753,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1,-0.005489416459778022,1391.6000000000001,False,False,False,True
1,0,0,0,1.3681094460302812,1,1,1.645461507315243,2.250232352503713,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,8,0.033585557500055416,7543.8,False,False,False,True
0,0,0,0,0.5124862592277651,1,1,1.1800953001412258,0.9708990005790907,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,5,0.02110650001258893,4513.5,False,True,False,False
0,0,1,0,-0.42462485012737133,1,1,0.5053142997389005,-0.2544991837370188,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,-0.011065181901609513,1760.0,True,False,False,False
0,0,1,0,1.4088534073065915,1,1,-1.4608579255713228,-0.42173129238329105,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1,-0.006201930770342515,1396.95,False,False,False,True
0,0,1,0,1.4495973685829018,1,1,0.8360567112661487,1.6284227391913373,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,4,0.023600329553497643,6116.6,False,False,False,True
0,1,0,0,0.6754621043330062,1,1,0.8659731102987638,0.9849728807157908,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,4,0.019699457614315817,4451.65,False,False,True,False
0,1,0,0,-1.1580161531009563,1,0,-0.5334495555602454,-0.9280159679591513,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,-0.18560319359183025,195.0,False,False,False,False
1,0,1,0,1.2458775622013503,1,0,0.5053142997389005,1.216309528041138,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,7,0.01900483637564278,5040.0,False,False,False,True
0,0,1,0,-1.239504075653577,1,0,0.49534216672802883,-0.9345676018158908,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,3,-0.3115225339386303,159.4,False,False,False,False
1,0,0,0,-0.46536881140368164,1,1,-1.4774781472561092,-0.8208735920595411,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1,-0.037312436002706416,427.35,True,False,False,False
1,0,1,1,0.919925871990868,1,0,-0.24093365390800595,0.33666996012414097,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,4,0.006011963573645375,3165.25,False,False,True,False
1,0,0,1,-1.2802480369298872,1,1,-1.4808021915930665,-0.9984294873891606,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,-0.4992147436945803,20.25,False,False,False,False
0,0,0,0,-0.6283446565089228,1,0,-1.5090565684572033,-0.8493963616782761,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1,-0.04718868675990423,329.79999999999995,True,False,False,False
1,0,0,0,-0.09867315991688907,1,1,1.1834193444781833,0.28807316084334184,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,5,0.009292682607849736,3012.0,False,True,False,False
1,0,1,1,-0.42462485012737133,1,1,-0.2276374765601767,-0.44626131544286834,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,4,-0.019402665888820364,1274.9,True,False,False,False
0,0,0,0,-0.954296346719405,1,1,-0.17611478933733915,-0.7735121176810229,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,3,-0.0773512117681023,535.5,False,False,False,False
1,0,1,1,-1.2802480369298872,1,0,-1.5157046571311177,-0.998892734227516,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,-0.499446367113758,19.2,False,False,False,False
0,0,1,0,-0.46536881140368164,1,1,0.7213771816411229,-0.20938776543051213,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3,-0.009517625701386916,1816.5,True,False,False,False
1,0,0,0,-0.5468567339563022,1,0,-0.17445276716886063,-0.5023803610036278,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,4,-0.02511901805018139,1131.45,True,False,False,False
0,0,1,1,1.490341329859212,1,1,1.3014229184401662,2.278115400298053,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,6,0.032544505718543615,7172.55,False,False,False,True
1,1,0,0,-1.2802480369298872,0,1,-1.3195860412506388,-0.9962897281834242,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,-0.4981448640917121,25.1,False,False,False,False
0,0,1,0,1.6125732136881428,1,1,1.3014229184401662,2.3266460214590867,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,7,0.031871863307658725,7484.400000000001,False,False,False,True
1,0,1,1,1.5310852911355224,1,0,0.13800740050512267,1.1362340031254319,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,5,0.016003295818668054,4826.5,False,False,False,True
0,0,0,0,1.3681094460302812,1,1,1.2731685415760292,1.9022677987790995,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,7,0.028392056698195514,6804.599999999999,False,False,False,True
0,0,1,1,-1.0357842692720254,0,1,-1.332882218598468,-0.9416045418842407,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,-0.11770056773553009,172.9,False,False,False,False
0,1,1,1,0.5532302205040754,1,1,1.5091756894999953,1.1862646616678072,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,7,0.025239673652506536,5069.2,False,True,False,False
1,0,0,0,0.26802249156990343,0,1,-0.5268014668863308,-0.17755608982352486,1,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,4,-0.004438902245588122,1909.0500000000002,False,True,False,False
0,0,1,1,-0.01718523736426852,1,0,-0.07805548139709968,-0.10489251432150387,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,4,-0.0031785610400455718,1998.4,False,True,False,False
1,0,0,0,-0.3431369275747508,1,1,0.8227605339183194,-0.042420369263299985,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,4,-0.0016968147705319994,2149.2,True,False,False,False
1,0,1,1,-1.0765282305483357,1,1,0.6233178737008834,-0.7966744595987891,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,3,-0.1138106370855413,501.29999999999995,False,False,False,False
0,0,0,0,0.18653456901728288,1,1,0.4687498120323708,0.30602949067292434,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,7,0.008053407649287483,2919.3,False,True,False,False
1,0,0,1,-0.9950403079957153,1,0,-1.4774781472561092,-0.9285233335440167,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,-0.10316925928266853,162.8,False,False,False,False
0,0,1,1,1.6125732136881428,1,1,0.22110850892905434,1.2099784879169488,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,5,0.01657504777968423,5144.400000000001,False,False,False,True
1,1,1,0,1.5718292524118325,0,0,-0.6132266196472198,0.472114511909936,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,4,0.006557145998749111,3290.85,False,False,False,True
0,0,1,0,-0.669088617785233,1,1,0.9922867951031402,-0.3627224689261247,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,4,-0.021336615819183807,1514.4,True,False,False,False
0,0,1,0,1.0014137945434887,0,1,-0.4952230456852368,0.22019646933765924,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,4,0.003796490850649297,2844.2999999999997,False,False,True,False
1,0,0,0,1.3681094460302812,1,0,-1.3079518860712884,-0.257719852232251,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,2,-0.0038465649586903136,1679.7,False,False,False,True
0,1,0,0,-0.6283446565089228,1,1,0.8094643565704907,-0.34695001704878864,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,4,-0.019275000947154924,1515.5500000000002,True,False,False,False
0,0,0,1,-0.46536881140368164,1,0,-1.46418196990828,-0.807858561839082,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,-0.03672084371995827,435.75,True,False,False,False
1,0,1,0,1.3681094460302812,1,1,0.043272136901840265,0.9464130962660235,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,5,0.014125568600985426,4362.599999999999,False,False,False,True
0,0,1,0,-0.6283446565089228,1,1,0.35240826023886646,-0.4238710515890276,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,5,-0.02354839175494598,1281.8000000000002,True,False,False,False
1,0,0,1,-1.2802480369298872,1,1,0.18786806555948166,-0.9762818766411252,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,-0.4881409383205626,70.45,False,False,False,False
1,0,1,0,1.042157755819799,1,0,-0.1495224346416811,0.5649403545670412,1,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,4,0.009575260246899003,3497.3999999999996,False,False,True,False
0,0,1,1,-0.9950403079957153,1,0,-1.4542098368974083,-0.9457075853096737,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1,-0.10507862058996374,168.4,False,False,False,False
1,0,0,0,-0.22090504374581993,1,0,0.15130357785295145,-0.15706293206961547,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,5,-0.005609390431057695,1872.4499999999998,False,True,False,False
1,0,1,0,0.06430268518835204,1,0,0.7994922235596185,0.3163091586097616,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,4,0.009037404531707474,3020.8999999999996,False,True,False,False
1,0,0,0,-0.09867315991688907,1,1,1.0704018370216362,0.3255961547501232,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,4,0.010503101766133007,2910.0,False,True,False,False
1,0,0,0,0.02355872391204176,1,1,0.053244269912712444,-0.01672119942120696,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,4,-0.0004917999829766753,2191.2000000000003,False,True,False,False
1,0,0,1,-1.2802480369298872,0,0,-1.3312201964299895,-0.9964441437962093,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,-0.49822207189810463,24.75,False,False,False,False
1,0,1,1,-0.7505765403378536,1,0,0.14631751134751583,-0.5905957946504345,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,5,-0.03937305297669564,968.8000000000001,True,False,False,False
0,0,0,1,-0.669088617785233,1,1,0.4886940780541142,-0.44961434017763063,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,3,-0.026447902363390036,1272.0,True,False,False,False
0,0,0,0,0.6754621043330062,1,0,1.1917294553205764,1.1622861229396053,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,5,0.023245722458792105,4931.85,False,False,True,False
1,0,1,1,-0.5468567339563022,1,0,1.2798166302499439,-0.119385522550049,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,6,-0.00596927612750245,1962.7,True,False,False,False
0,0,1,1,1.5310852911355224,1,0,0.49534216672802883,1.5265084347531657,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,7,0.02150011879934036,5579.0,False,False,False,True
0,0,1,1,-0.01718523736426852,1,0,-0.11295794693515113,-0.1847033267581498,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,4,-0.005597070507822721,1964.8,False,True,False,False
0,0,0,0,-0.5876006952326125,1,1,0.16626177736925926,-0.4683868668176488,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-0.02465194035882362,1256.3999999999999,True,False,False,False
1,0,0,0,0.18653456901728288,0,1,-0.8060211911907413,-0.3937379477226765,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,3,-0.010361524940070435,1500.35,False,True,False,False
0,0,0,0,-1.1580161531009563,1,1,0.36071837108125965,-0.8739705034843633,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,-0.17479410069687268,302.6,False,False,False,False
0,0,1,0,-0.669088617785233,1,0,0.8609870437933281,-0.4007748877910264,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,5,-0.02357499339947214,1451.2,True,False,False,False
1,0,1,0,-0.6283446565089228,1,1,0.5219345214236869,-0.4175400114648381,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,-0.023196667303602116,1368.5,True,False,False,False
0,0,0,1,-0.5468567339563022,1,1,-0.13955030163080917,-0.4347904413502603,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,4,-0.021739522067513013,1151.4,True,False,False,False
1,0,1,0,1.1236456783724196,1,0,1.2083496770053628,1.6694972921921758,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,5,0.027368808068724194,6069.0,False,False,True,False
1,0,1,1,0.7569500268856268,1,1,-1.3245721077560748,-0.46812215433858867,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,2,-0.009002349121895936,1272.45,False,False,True,False
1,0,1,1,-0.18016108246950965,1,1,-1.4791401694245878,-0.7920861099617459,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1,-0.02731331413661193,568.4,False,True,False,False
1,0,0,0,0.4309983366751446,1,1,-0.15949456765255282,0.1170247806239519,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,3,0.0026596541050898158,2580.0,False,True,False,False
1,0,1,0,0.3902543753988343,1,0,-1.4808021915930665,-0.6387514064661334,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1,-0.014854683871305428,850.5,False,True,False,False
1,0,0,0,-1.1987601143772666,1,1,0.45545363468454153,-0.900574107629912,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2,-0.225143526907478,235.5,False,False,False,False
0,0,0,0,-1.2802480369298872,1,0,-0.6664113290385361,-0.987620394494203,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,-0.4938101972471015,44.75,False,False,False,False
0,0,0,0,-1.1987601143772666,1,0,-1.4940983689408953,-0.9792378326572971,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,-0.24480945816432428,59.550000000000004,False,False,False,False
0,0,0,0,1.2458775622013503,1,0,1.1036422803912087,1.7361386587955776,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,6,0.0271271665436809,6174.0,False,False,False,True
1,1,0,0,-1.1987601143772666,1,1,0.5019902554019434,-0.8922577239127711,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2,-0.22306443097819278,239.70000000000002,False,False,False,False
1,0,1,0,1.4495973685829018,1,1,1.4260745810760638,2.222525779695414,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,7,0.03221051854631035,7323.6,False,False,False,True
0,1,0,0,-0.09867315991688907,1,1,1.1601510341194823,0.3017940910079614,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,5,0.009735293258321336,2991.0,False,True,False,False
0,0,0,0,1.1236456783724196,1,0,1.3263532509673457,1.7870296328948985,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,6,0.029295567752375386,6282.0,False,False,True,False
1,0,0,0,-0.7098325790615433,1,1,-0.20603118836995452,-0.5927796726026812,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,4,-0.03704872953766757,879.0,True,False,False,False
1,1,0,0,0.5124862592277651,1,1,0.9673564625759608,0.845734116730133,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4,0.018385524276742022,4225.5,False,True,False,False
0,0,1,0,1.5310852911355224,1,0,0.7197151594726443,1.6177901212824197,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,7,0.022785776356090418,6051.5,False,False,False,True
1,0,1,0,-0.9135523854430947,1,1,1.120262502075995,-0.5495212416495958,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,5,-0.04995647651359962,985.0,False,False,False,False
1,0,0,0,-1.1580161531009563,1,0,-1.5090565684572033,-0.9661566243170729,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,-0.1932313248634146,77.6,False,False,False,False
0,0,0,0,-1.2802480369298872,1,1,-0.4769408018319717,-0.9851056259431313,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,-0.49255281297156567,50.45,False,False,False,False
0,0,1,0,1.4495973685829018,1,1,-1.3245721077560748,-0.2948898961669521,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,2,-0.004273766611115248,1696.6,False,False,False,True
1,0,1,1,-0.42462485012737133,1,0,0.3391120828910372,-0.3129565228628098,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,-0.013606805341861294,1650.0,True,False,False,False
1,0,1,1,0.22727853029359316,1,1,0.9922867951031402,0.5916321962056099,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,5,0.015170056312964357,3596.7000000000003,False,True,False,False
0,0,0,0,-1.2802480369298872,1,1,1.1784332779727473,-0.9631344901811358,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,5,-0.4815672450905679,100.25,False,False,False,False
1,0,1,0,-0.5876006952326125,1,0,0.44548150167366984,-0.35936944419136235,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,3,-0.018914181273229597,1407.6000000000001,True,False,False,False
1,0,0,0,-0.13941712119319935,1,1,0.9773285955868325,0.14307690043812507,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,4,0.004769230014604169,2731.8,False,True,False,False
0,0,0,0,-0.669088617785233,1,1,0.7861960462117896,-0.37995083943829183,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,4,-0.02235004937872305,1415.2,True,False,False,False
1,0,0,0,-1.2802480369298872,1,1,0.16792379953773778,-0.9765465891201853,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-0.48827329456009266,69.85,False,False,False,False
1,0,0,0,-0.8320644628904742,1,0,0.5618230534671742,-0.6285599760223163,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,-0.048350767386332025,980.4000000000001,False,False,False,False
1,0,0,0,-0.0579291986405788,0,1,-0.49023697917980097,-0.3352585492236304,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,3,-0.01047682966323845,1551.55,False,True,False,False
1,0,0,0,-1.1580161531009563,1,1,0.5019902554019434,-0.8642864386254115,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2,-0.1728572877250823,319.6,False,False,False,False
0,0,1,0,0.6347181430566959,1,1,0.15795166652686607,0.5083801215411814,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,5,0.0103751045212486,3338.3999999999996,False,True,False,False
0,0,0,0,-0.7098325790615433,1,1,-1.309613908239767,-0.8310650225033583,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,2,-0.051941563906459896,381.0,True,False,False,False
1,0,0,0,0.7162060656093165,1,1,0.8410427777715843,0.9997967795431609,0,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,5,0.01960385842241492,4505.0,False,False,True,False
1,0,0,0,-1.0357842692720254,1,1,-0.6697353733754934,-0.8650805760625921,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,-0.10813507200782402,312.55,False,False,False,False
1,1,1,0,0.34951041412252404,1,1,0.6299659623747981,0.4368856928216763,1,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,0.010402040305278007,3433.75,False,True,False,False
1,0,1,1,1.4495973685829018,1,0,0.5169484549182508,1.3640852694764867,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,3,0.019769351731543285,5463.799999999999,False,False,False,True
0,1,1,0,-0.26164900502213023,1,1,1.1069663247281658,0.10032583506990503,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,5,0.0037157716692557416,2550.6,False,True,False,False
1,0,0,0,1.0014137945434887,0,0,-0.38054351606021103,0.3559277929757695,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,4,0.006136686085789129,3040.9500000000003,False,False,True,False
0,0,0,0,-1.1987601143772666,1,0,-1.5040705019517673,-0.980429038813068,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1,-0.245107259703267,58.650000000000006,False,False,False,False
0,0,0,0,-1.2802480369298872,1,0,-1.459195903402844,-0.9981427155368454,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,-0.4990713577684227,20.9,False,False,False,False
1,0,1,1,-0.5468567339563022,1,1,-0.5268014668863308,-0.5857647919075862,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2,-0.029288239595379312,930.0500000000001,True,False,False,False
0,0,0,0,-1.1987601143772666,1,1,-0.3522891391960742,-0.9454208134573584,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2,-0.2363552033643396,162.60000000000002,False,False,False,False
0,0,0,0,1.0829017170961093,1,0,-1.341192329440861,-0.3486265294161699,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,2,-0.005810442156936165,1442.55,False,False,True,False
0,0,1,0,-1.2802480369298872,1,1,0.15296560002143048,-0.9767451234794804,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,-0.4883725617397402,69.4,False,False,False,False
1,0,1,0,0.3902543753988343,0,1,-0.8193173685385704,-0.28997065593108373,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,-0.006743503626304273,1686.3,False,True,False,False
0,0,0,0,-1.0357842692720254,1,1,0.3357880385540801,-0.7686149368184094,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,-0.09607686710230118,524.3000000000001,False,False,False,False
1,0,1,0,1.4088534073065915,1,0,-1.3029658195658527,-0.21988802709989946,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,2,-0.0032336474573514628,1715.2,False,False,False,True
1,0,0,0,-1.2802480369298872,1,1,0.1845440212225241,-0.9763259953876352,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-0.4881629976938176,70.35,False,False,False,False
1,0,1,0,1.3681094460302812,1,0,0.8942274871629008,1.6732473856455286,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,8,0.024973841576798935,6052.2,False,False,False,True
0,0,0,0,1.1643896396487297,1,0,0.8111263787389692,1.4194322369733208,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,4,0.022894068338279366,5441.2,False,False,False,True
1,0,1,1,-1.1580161531009563,1,0,-1.3528264846202116,-0.9751127298586093,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,2,-0.19502254597172186,96.4,False,False,False,False
0,1,1,0,0.3902543753988343,1,1,0.31085770602690066,0.4174072662374976,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0.009707145726453432,3114.3,False,True,False,False
0,0,1,1,1.2866215234776606,1,1,-0.3639232943754247,0.4926076696638452,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3,0.007578579533289926,3446.4,False,False,False,True
0,1,1,0,0.8791819107145576,1,1,1.6886740836956875,1.8299351138759035,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,8,0.033271547525016425,6242.4,False,False,True,False
1,0,0,0,-1.2802480369298872,1,1,-1.4974224132778526,-0.9986500811217108,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1,-0.4993250405608554,19.75,False,False,False,False
1,0,1,1,0.8791819107145576,1,1,-1.3544885067886903,-0.4643058827654709,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,2,-0.00844192514119038,1298.7,False,False,True,False
0,0,0,1,-0.5876006952326125,1,0,-1.3129379525767244,-0.8067776525495862,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,2,-0.042461981713136115,455.40000000000003,True,False,False,False
1,0,0,0,-1.1987601143772666,1,0,0.6482482062280629,-0.9036624198856141,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,3,-0.22591560497140353,252.89999999999998,False,False,False,False
0,0,0,0,-1.2802480369298872,1,1,0.17623391038013095,-0.9764362922539103,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-0.48821814612695513,70.1,False,False,False,False
0,0,1,1,1.6125732136881428,1,0,0.829408622592234,1.9026648674976896,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,8,0.0260639022944889,6462.0,False,False,False,True
1,1,1,0,1.1236456783724196,1,1,1.1019802582227303,1.581083324186074,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,5,0.025919398757148753,5877.0,False,False,True,False
